jd	date	yr	season	rtu	eqnx	sun_lon	sun_naks	moon_lon	moon_naks	moon_phase	moon_sun_diff	sun_न	moon_न	kv_pair	moon_lon_adj	sun_lon_adj	jd_diff	moon_lon_adj_packed	yr_grp	kv_adj
981709.47	-2025-09-23	-2025	4	R4-śarat	True	179.80	N17-Anu/δ Sco	359.36	N02-Bha/* 39 Ari	1	179	N17-Anu	N02-Bha	False	-0.64	179.80	177.05	-0.64	0	
981886.52	-2024-03-19	-2024	1	R1-vasanta	False	356.76	N02-Bha/* 39 Ari	177.04	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	177.04	-3.24	1830.94	42.04	0	
983717.46	-2019-03-23	-2019	1	R1-vasanta	True	1.29	N03-Kri/* 17 Tau	180.81	N17-Anu/δ Sco	1	179	N03-Kri	N17-Anu	False	180.81	1.29	915.70	45.81	0	
984633.16	-2017-09-25	-2017	4	R4-śarat	True	181.58	N17-Anu/δ Sco	1.68	N03-Kri/* 17 Tau	1	-179	N17-Anu	N03-Kri	False	1.68	181.58	176.66	1.68	0	
984809.82	-2016-03-20	-2016	1	R1-vasanta	True	358.07	N02-Bha/* 39 Ari	177.95	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	177.95	-1.93	915.28	42.95	0	
985725.10	-2014-09-21	-2014	4	R4-śarat	True	177.73	N16-Vis/α2 Lib	358.02	N02-Bha/* 39 Ari	1	180	N16-Vis	N02-Bha	False	-1.98	177.73	916.19	-1.98	0	
986641.29	-2011-03-25	-2011	1	R1-vasanta	False	3.10	N03-Kri/* 17 Tau	183.02	N17-Anu/δ Sco	1	179	N03-Kri	N17-Anu	False	183.02	3.10	915.36	48.02	0	
987556.65	-2009-09-27	-2009	4	R4-śarat	False	183.15	N17-Anu/δ Sco	3.14	N03-Kri/* 17 Tau	1	-180	N17-Anu	N03-Kri	False	3.14	183.15	176.61	3.14	0	
987733.26	-2008-03-21	-2008	1	R1-vasanta	True	359.51	N02-Bha/* 39 Ari	179.50	N17-Anu/δ Sco	1	-180	N02-Bha	N17-Anu	False	179.50	-0.49	915.64	44.50	0	
988648.90	-2006-09-23	-2006	4	R4-śarat	True	179.62	N17-Anu/δ Sco	0.46	N03-Kri/* 17 Tau	1	-179	N17-Anu	N03-Kri	False	0.46	179.62	177.65	0.46	0	
988826.55	-2005-03-20	-2005	1	R1-vasanta	True	357.18	N02-Bha/* 39 Ari	177.39	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	177.39	-2.82	914.74	42.39	0	
989741.29	-2003-09-19	-2003	4	R4-śarat	False	176.23	N16-Vis/α2 Lib	356.25	N02-Bha/* 39 Ari	1	180	N16-Vis	N02-Bha	False	-3.75	176.23	915.61	-3.75	0	
990656.90	-2000-03-23	-2000	1	R1-vasanta	True	1.14	N03-Kri/* 17 Tau	181.71	N17-Anu/δ Sco	1	180	N03-Kri	N17-Anu	False	181.71	1.14	915.65	46.71	0	
991572.55	-1998-09-25	-1998	4	R4-śarat	True	181.36	N17-Anu/δ Sco	0.68	N03-Kri/* 17 Tau	1	-180	N17-Anu	N03-Kri	False	0.68	181.36	177.24	0.68	0	
991749.79	-1997-03-21	-1997	1	R1-vasanta	True	358.43	N02-Bha/* 39 Ari	177.94	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	177.94	-1.57	914.88	42.94	0	
992664.67	-1995-09-21	-1995	4	R4-śarat	True	177.70	N16-Vis/α2 Lib	357.54	N02-Bha/* 39 Ari	1	179	N16-Vis	N02-Bha	False	-2.46	177.70	915.87	-2.46	0	
993580.54	-1992-03-25	-1992	1	R1-vasanta	True	2.77	N03-Kri/* 17 Tau	182.13	N17-Anu/δ Sco	1	179	N03-Kri	N17-Anu	False	182.13	2.77	915.79	47.13	0	
994496.33	-1990-09-26	-1990	4	R4-śarat	False	183.22	N17-Anu/δ Sco	3.11	N03-Kri/* 17 Tau	1	-180	N17-Anu	N03-Kri	False	3.11	183.22	176.79	3.11	0	
994673.12	-1989-03-22	-1989	1	R1-vasanta	True	359.76	N02-Bha/* 39 Ari	179.66	N17-Anu/δ Sco	1	-180	N02-Bha	N17-Anu	False	179.66	-0.24	915.11	44.66	0	
995588.23	-1987-09-22	-1987	4	R4-śarat	True	179.33	N17-Anu/δ Sco	359.37	N02-Bha/* 39 Ari	1	-179	N17-Anu	N02-Bha	False	-0.63	179.33	178.18	-0.63	0	
995766.41	-1986-03-19	-1986	1	R1-vasanta	True	357.43	N02-Bha/* 39 Ari	177.32	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	177.32	-2.57	914.90	42.32	0	
996681.31	-1984-09-19	-1984	4	R4-śarat	False	176.64	N16-Vis/α2 Lib	356.70	N02-Bha/* 39 Ari	1	180	N16-Vis	N02-Bha	False	-3.30	176.64	915.19	-3.30	0	
997596.50	-1981-03-24	-1981	1	R1-vasanta	True	1.15	N03-Kri/* 17 Tau	181.14	N17-Anu/δ Sco	1	179	N03-Kri	N17-Anu	False	181.14	1.15	915.47	46.14	0	
998511.97	-1979-09-24	-1979	4	R4-śarat	True	181.17	N17-Anu/δ Sco	1.78	N03-Kri/* 17 Tau	1	-179	N17-Anu	N03-Kri	False	1.78	181.17	177.85	1.78	0	
998689.82	-1978-03-21	-1978	1	R1-vasanta	True	358.85	N02-Bha/* 39 Ari	178.67	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	178.67	-1.15	914.81	43.67	0	
999604.63	-1976-09-21	-1976	4	R4-śarat	True	178.04	N16-Vis/α2 Lib	358.38	N02-Bha/* 39 Ari	1	180	N16-Vis	N02-Bha	False	-1.62	178.04	915.41	-1.62	0	
1000520.04	-1973-03-25	-1973	1	R1-vasanta	True	2.69	N03-Kri/* 17 Tau	182.92	N17-Anu/δ Sco	1	180	N03-Kri	N17-Anu	False	182.92	2.69	915.59	47.92	0	
1001435.63	-1971-09-26	-1971	4	R4-śarat	True	182.91	N17-Anu/δ Sco	2.02	N03-Kri/* 17 Tau	1	-180	N17-Anu	N03-Kri	False	2.02	182.91	177.52	2.02	0	
1001613.15	-1970-03-22	-1970	1	R1-vasanta	True	0.18	N03-Kri/* 17 Tau	180.07	N17-Anu/δ Sco	1	179	N03-Kri	N17-Anu	False	180.07	0.18	914.80	45.07	0	
1002527.95	-1968-09-22	-1968	4	R4-śarat	True	179.44	N17-Anu/δ Sco	359.44	N02-Bha/* 39 Ari	1	-180	N17-Anu	N02-Bha	False	-0.56	179.44	178.07	-0.56	0	
1002706.02	-1967-03-19	-1967	1	R1-vasanta	True	357.45	N02-Bha/* 39 Ari	177.91	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	177.91	-2.55	915.25	42.91	0	
1003621.27	-1965-09-20	-1965	4	R4-śarat	True	177.00	N16-Vis/α2 Lib	357.01	N02-Bha/* 39 Ari	1	180	N16-Vis	N02-Bha	False	-2.99	177.00	915.19	-2.99	0	
1004536.46	-1962-03-23	-1962	1	R1-vasanta	True	1.50	N03-Kri/* 17 Tau	181.73	N17-Anu/δ Sco	1	180	N03-Kri	N17-Anu	False	181.73	1.50	914.94	46.73	0	
1005451.40	-1960-09-23	-1960	4	R4-śarat	True	180.98	N17-Anu/δ Sco	0.83	N03-Kri/* 17 Tau	1	-180	N17-Anu	N03-Kri	False	0.83	180.98	178.19	0.83	0	
1005629.59	-1959-03-21	-1959	1	R1-vasanta	True	359.02	N02-Bha/* 39 Ari	178.61	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	178.61	-0.98	915.06	43.61	0	
1006544.65	-1957-09-22	-1957	4	R4-śarat	True	178.46	N16-Vis/α2 Lib	358.80	N02-Bha/* 39 Ari	1	180	N16-Vis	N02-Bha	False	-1.20	178.46	915.12	-1.20	0	
1007459.77	-1954-03-25	-1954	1	R1-vasanta	True	2.82	N03-Kri/* 17 Tau	182.67	N17-Anu/δ Sco	1	179	N03-Kri	N17-Anu	False	182.67	2.82	915.30	47.67	0	
1008375.07	-1952-09-25	-1952	4	R4-śarat	True	182.73	N17-Anu/δ Sco	3.08	N03-Kri/* 17 Tau	1	-179	N17-Anu	N03-Kri	False	3.08	182.73	178.04	3.08	0	
1008553.11	-1951-03-22	-1951	1	R1-vasanta	True	0.54	N03-Kri/* 17 Tau	180.54	N17-Anu/δ Sco	1	180	N03-Kri	N17-Anu	False	180.54	0.54	914.79	45.54	0	
1009467.90	-1949-09-23	-1949	4	R4-śarat	True	179.79	N17-Anu/δ Sco	359.45	N02-Bha/* 39 Ari	1	179	N17-Anu	N02-Bha	False	-0.55	179.79	177.38	-0.55	0	
1009645.28	-1948-03-18	-1948	1	R1-vasanta	True	357.13	N02-Bha/* 39 Ari	177.06	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	177.06	-2.87	915.74	42.06	0	
1010561.02	-1946-09-20	-1946	4	R4-śarat	True	177.14	N16-Vis/α2 Lib	357.46	N02-Bha/* 39 Ari	1	180	N16-Vis	N02-Bha	False	-2.54	177.14	915.47	-2.54	0	
1011476.49	-1943-03-23	-1943	1	R1-vasanta	True	1.92	N03-Kri/* 17 Tau	182.12	N17-Anu/δ Sco	1	180	N03-Kri	N17-Anu	False	182.12	1.92	914.75	47.12	0	
1012391.24	-1941-09-24	-1941	4	R4-śarat	True	181.21	N17-Anu/δ Sco	1.20	N03-Kri/* 17 Tau	1	-180	N17-Anu	N03-Kri	False	1.20	181.21	177.87	1.20	0	
1012569.11	-1940-03-20	-1940	1	R1-vasanta	True	358.94	N02-Bha/* 39 Ari	179.26	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	179.26	-1.06	915.42	44.26	0	
1013484.53	-1938-09-22	-1938	4	R4-śarat	True	178.73	N16-Vis/α2 Lib	358.61	N02-Bha/* 39 Ari	1	179	N16-Vis	N02-Bha	False	-1.39	178.73	915.20	-1.39	0	
1014399.73	-1935-03-25	-1935	1	R1-vasanta	False	3.17	N03-Kri/* 17 Tau	182.56	N17-Anu/δ Sco	1	179	N03-Kri	N17-Anu	False	182.56	3.17	914.90	47.56	0	
1015314.63	-1933-09-26	-1933	4	R4-śarat	True	182.68	N17-Anu/δ Sco	2.53	N03-Kri/* 17 Tau	1	-180	N17-Anu	N03-Kri	False	2.53	182.68	178.21	2.53	0	
1015492.84	-1932-03-22	-1932	1	R1-vasanta	True	0.67	N03-Kri/* 17 Tau	181.29	N17-Anu/δ Sco	1	180	N03-Kri	N17-Anu	False	181.29	0.67	915.09	46.29	0	
1016407.93	-1930-09-23	-1930	4	R4-śarat	True	180.21	N17-Anu/δ Sco	0.03	N03-Kri/* 17 Tau	1	179	N17-Anu	N03-Kri	False	0.03	180.21	176.72	0.03	0	
1016584.65	-1929-03-19	-1929	1	R1-vasanta	False	356.92	N02-Bha/* 39 Ari	176.40	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	176.40	-3.08	915.71	41.40	0	
1017500.36	-1927-09-19	-1927	4	R4-śarat	False	176.87	N16-Vis/α2 Lib	356.62	N02-Bha/* 39 Ari	1	179	N16-Vis	N02-Bha	False	-3.38	176.87	915.99	-3.38	0	
1018416.35	-1924-03-23	-1924	1	R1-vasanta	True	2.18	N03-Kri/* 17 Tau	182.12	N17-Anu/δ Sco	1	179	N03-Kri	N17-Anu	False	182.12	2.18	914.90	47.12	0	
1019331.25	-1922-09-24	-1922	4	R4-śarat	True	181.62	N17-Anu/δ Sco	1.63	N03-Kri/* 17 Tau	1	-179	N17-Anu	N03-Kri	False	1.63	181.62	177.11	1.63	0	
1019508.36	-1921-03-20	-1921	1	R1-vasanta	True	358.62	N02-Bha/* 39 Ari	178.39	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	178.39	-1.38	915.80	43.39	0	
1020424.16	-1919-09-21	-1919	4	R4-śarat	True	178.75	N16-Vis/α2 Lib	358.91	N02-Bha/* 39 Ari	1	180	N16-Vis	N02-Bha	False	-1.09	178.75	915.60	-1.09	0	
1021339.76	-1916-03-25	-1916	1	R1-vasanta	False	3.59	N03-Kri/* 17 Tau	183.31	N17-Anu/δ Sco	1	179	N03-Kri	N17-Anu	False	183.31	3.59	914.81	48.31	0	
1022254.57	-1914-09-26	-1914	4	R4-śarat	False	183.02	N17-Anu/δ Sco	3.29	N03-Kri/* 17 Tau	1	-179	N17-Anu	N03-Kri	False	3.29	183.02	177.60	3.29	0	
1022432.17	-1913-03-22	-1913	1	R1-vasanta	True	0.42	N03-Kri/* 17 Tau	180.60	N17-Anu/δ Sco	1	180	N03-Kri	N17-Anu	False	180.60	0.42	915.56	45.60	0	
1023347.73	-1911-09-23	-1911	4	R4-śarat	True	180.41	N17-Anu/δ Sco	359.92	N02-Bha/* 39 Ari	1	179	N17-Anu	N02-Bha	False	-0.08	180.41	176.70	-0.08	0	
1023524.43	-1910-03-18	-1910	1	R1-vasanta	True	357.10	N02-Bha/* 39 Ari	177.15	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	177.15	-2.90	915.20	42.15	0	
1024439.63	-1908-09-19	-1908	4	R4-śarat	False	176.52	N16-Vis/α2 Lib	355.82	N02-Bha/* 39 Ari	1	179	N16-Vis	N02-Bha	False	-4.18	176.52	916.34	-4.18	0	
1025355.97	-1905-03-24	-1905	1	R1-vasanta	True	2.20	N03-Kri/* 17 Tau	182.73	N17-Anu/δ Sco	1	180	N03-Kri	N17-Anu	False	182.73	2.20	915.26	47.73	0	
1026271.23	-1903-09-24	-1903	4	R4-śarat	True	181.99	N17-Anu/δ Sco	1.98	N03-Kri/* 17 Tau	1	-180	N17-Anu	N03-Kri	False	1.98	181.99	176.68	1.98	0	
1026447.91	-1902-03-20	-1902	1	R1-vasanta	True	358.58	N02-Bha/* 39 Ari	178.91	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	178.91	-1.42	915.53	43.91	0	
1027363.44	-1900-09-21	-1900	4	R4-śarat	True	178.41	N16-Vis/α2 Lib	357.98	N02-Bha/* 39 Ari	1	179	N16-Vis	N02-Bha	False	-2.02	178.41	177.67	-2.02	0	
1027541.11	-1899-03-18	-1899	1	R1-vasanta	False	356.16	N02-Bha/* 39 Ari	176.03	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	176.03	-3.84	738.44	41.03	0	
1028279.55	-1897-03-27	-1897	1	R1-vasanta	False	3.77	N03-Kri/* 17 Tau	183.45	N17-Anu/δ Sco	1	179	N03-Kri	N17-Anu	False	183.45	3.77	915.05	48.45	0	
1029194.60	-1895-09-27	-1895	4	R4-śarat	False	183.44	N17-Anu/δ Sco	3.74	N03-Kri/* 17 Tau	1	-179	N17-Anu	N03-Kri	False	3.74	183.44	176.86	3.74	0	
1029371.46	-1894-03-22	-1894	1	R1-vasanta	True	0.12	N03-Kri/* 17 Tau	179.76	N16-Vis/α2 Lib	1	179	N03-Kri	N16-Vis	True	179.76	0.12	915.81	44.76	0	False
1030287.27	-1892-09-23	-1892	4	R4-śarat	True	180.33	N17-Anu/δ Sco	0.30	N03-Kri/* 17 Tau	1	179	N17-Anu	N03-Kri	False	0.30	180.33	177.16	0.30	0	
1030464.43	-1891-03-19	-1891	1	R1-vasanta	True	357.49	N02-Bha/* 39 Ari	177.68	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	177.68	-2.51	914.84	42.68	0	
1031379.27	-1889-09-20	-1889	4	R4-śarat	False	176.55	N16-Vis/α2 Lib	356.53	N02-Bha/* 39 Ari	1	179	N16-Vis	N02-Bha	False	-3.47	176.55	915.97	-3.47	0	
1032295.24	-1886-03-24	-1886	1	R1-vasanta	True	1.89	N03-Kri/* 17 Tau	181.92	N17-Anu/δ Sco	1	180	N03-Kri	N17-Anu	False	181.92	1.89	915.75	46.92	0	
1033210.99	-1884-09-25	-1884	4	R4-śarat	True	182.14	N17-Anu/δ Sco	2.51	N03-Kri/* 17 Tau	1	-179	N17-Anu	N03-Kri	False	2.51	182.14	176.75	2.51	0	
1033387.74	-1883-03-21	-1883	1	R1-vasanta	True	358.81	N02-Bha/* 39 Ari	179.11	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	179.11	-1.19	915.15	44.11	0	
1034302.89	-1881-09-22	-1881	4	R4-śarat	True	178.26	N16-Vis/α2 Lib	358.82	N02-Bha/* 39 Ari	1	180	N16-Vis	N02-Bha	False	-1.18	178.26	178.14	-1.18	0	
1034481.03	-1880-03-18	-1880	1	R1-vasanta	False	356.47	N02-Bha/* 39 Ari	176.55	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	176.55	-3.53	738.04	41.55	0	
1035219.07	-1878-03-26	-1878	1	R1-vasanta	False	3.70	N03-Kri/* 17 Tau	184.10	N17-Anu/δ Sco	1	180	N03-Kri	N17-Anu	False	184.10	3.70	915.42	49.10	0	
1036134.49	-1876-09-26	-1876	4	R4-śarat	False	183.72	N17-Anu/δ Sco	3.62	N03-Kri/* 17 Tau	1	-180	N17-Anu	N03-Kri	False	3.62	183.72	176.62	3.62	0	
1036311.11	-1875-03-22	-1875	1	R1-vasanta	True	0.18	N03-Kri/* 17 Tau	180.25	N16-Vis/α2 Lib	1	180	N03-Kri	N16-Vis	True	180.25	0.18	915.41	45.25	0	False
1037226.52	-1873-09-24	-1873	4	R4-śarat	True	179.97	N16-Vis/α2 Lib	359.37	N02-Bha/* 39 Ari	1	179	N16-Vis	N02-Bha	False	-0.63	179.97	177.92	-0.63	0	
1037404.44	-1872-03-19	-1872	1	R1-vasanta	True	357.89	N02-Bha/* 39 Ari	177.99	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	177.99	-2.11	914.70	42.99	0	
1038319.14	-1870-09-20	-1870	4	R4-śarat	False	176.82	N16-Vis/α2 Lib	356.73	N02-Bha/* 39 Ari	1	179	N16-Vis	N02-Bha	False	-3.27	176.82	915.46	-3.27	0	
1039234.60	-1867-03-24	-1867	1	R1-vasanta	True	1.67	N03-Kri/* 17 Tau	181.21	N17-Anu/δ Sco	1	179	N03-Kri	N17-Anu	False	181.21	1.67	915.75	46.21	0	
1040150.35	-1865-09-25	-1865	4	R4-śarat	True	181.88	N17-Anu/δ Sco	1.65	N03-Kri/* 17 Tau	1	-180	N17-Anu	N03-Kri	False	1.65	181.88	177.43	1.65	0	
1040327.78	-1864-03-21	-1864	1	R1-vasanta	True	359.23	N02-Bha/* 39 Ari	179.78	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	179.78	-0.77	914.75	44.78	0	
1041242.53	-1862-09-22	-1862	4	R4-śarat	True	178.28	N16-Vis/α2 Lib	358.29	N02-Bha/* 39 Ari	1	180	N16-Vis	N02-Bha	False	-1.71	178.28	178.04	-1.71	0	
1041420.57	-1861-03-19	-1861	1	R1-vasanta	False	356.42	N02-Bha/* 39 Ari	175.84	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	175.84	-3.58	737.74	40.84	0	
1042158.31	-1859-03-25	-1859	1	R1-vasanta	False	3.37	N03-Kri/* 17 Tau	183.24	N17-Anu/δ Sco	1	179	N03-Kri	N17-Anu	False	183.24	3.37	915.82	48.24	0	
1043074.13	-1857-09-27	-1857	4	R4-śarat	False	183.76	N17-Anu/δ Sco	3.98	N03-Kri/* 17 Tau	1	-179	N17-Anu	N03-Kri	False	3.98	183.76	176.88	3.98	0	
1043251.01	-1856-03-22	-1856	1	R1-vasanta	True	0.48	N03-Kri/* 17 Tau	180.27	N16-Vis/α2 Lib	1	179	N03-Kri	N16-Vis	True	180.27	0.48	915.04	45.27	0	False
1044166.05	-1854-09-23	-1854	4	R4-śarat	True	179.89	N16-Vis/α2 Lib	0.12	N03-Kri/* 17 Tau	1	-179	N16-Vis	N03-Kri	True	0.12	179.89	178.20	0.12	0	False
1044344.25	-1853-03-20	-1853	1	R1-vasanta	True	358.10	N02-Bha/* 39 Ari	178.10	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	178.10	-1.90	914.92	43.10	0	
1045259.17	-1851-09-20	-1851	4	R4-śarat	True	177.24	N16-Vis/α2 Lib	357.16	N02-Bha/* 39 Ari	1	179	N16-Vis	N02-Bha	False	-2.84	177.24	915.19	-2.84	0	
1046174.36	-1848-03-23	-1848	1	R1-vasanta	True	1.83	N03-Kri/* 17 Tau	181.86	N17-Anu/δ Sco	1	180	N03-Kri	N17-Anu	False	181.86	1.83	915.26	46.86	0	
1047089.62	-1846-09-25	-1846	4	R4-śarat	True	181.54	N17-Anu/δ Sco	0.80	N03-Kri/* 17 Tau	1	-180	N17-Anu	N03-Kri	False	0.80	181.54	178.10	0.80	0	
1047267.72	-1845-03-22	-1845	1	R1-vasanta	True	359.57	N02-Bha/* 39 Ari	179.58	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	179.58	-0.43	914.78	44.58	0	
1048182.50	-1843-09-22	-1843	4	R4-śarat	True	178.65	N16-Vis/α2 Lib	358.92	N02-Bha/* 39 Ari	1	180	N16-Vis	N02-Bha	False	-1.08	178.65	177.49	-1.08	0	
1048359.99	-1842-03-18	-1842	1	R1-vasanta	False	356.26	N02-Bha/* 39 Ari	176.84	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	176.84	-3.74	737.86	41.84	0	
1049097.85	-1840-03-25	-1840	1	R1-vasanta	False	3.32	N03-Kri/* 17 Tau	183.70	N17-Anu/δ Sco	1	180	N03-Kri	N17-Anu	False	183.70	3.32	915.57	48.70	0	
1050013.42	-1838-09-26	-1838	4	R4-śarat	False	183.42	N17-Anu/δ Sco	3.03	N03-Kri/* 17 Tau	1	-180	N17-Anu	N03-Kri	False	3.03	183.42	177.63	3.03	0	
1050191.05	-1837-03-23	-1837	1	R1-vasanta	True	0.90	N03-Kri/* 17 Tau	180.73	N16-Vis/α2 Lib	1	179	N03-Kri	N16-Vis	True	180.73	0.90	914.75	45.73	0	False
1051105.80	-1835-09-23	-1835	4	R4-śarat	True	180.03	N16-Vis/α2 Lib	359.87	N02-Bha/* 39 Ari	1	-180	N16-Vis	N02-Bha	False	-0.13	180.03	178.02	-0.13	0	
1051283.82	-1834-03-20	-1834	1	R1-vasanta	True	358.07	N02-Bha/* 39 Ari	178.96	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	178.96	-1.93	915.29	43.96	0	
1052199.11	-1832-09-20	-1832	4	R4-śarat	True	177.57	N16-Vis/α2 Lib	357.59	N02-Bha/* 39 Ari	1	180	N16-Vis	N02-Bha	False	-2.41	177.57	915.24	-2.41	0	
1053114.35	-1829-03-24	-1829	1	R1-vasanta	True	2.21	N03-Kri/* 17 Tau	182.31	N17-Anu/δ Sco	1	180	N03-Kri	N17-Anu	False	182.31	2.21	914.90	47.31	0	
1054029.25	-1827-09-24	-1827	4	R4-śarat	True	181.56	N17-Anu/δ Sco	1.56	N03-Kri/* 17 Tau	1	-180	N17-Anu	N03-Kri	False	1.56	181.56	178.17	1.56	0	
1054207.42	-1826-03-21	-1826	1	R1-vasanta	True	359.67	N02-Bha/* 39 Ari	179.43	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	179.43	-0.33	915.09	44.43	0	
1055122.51	-1824-09-22	-1824	4	R4-śarat	True	179.06	N16-Vis/α2 Lib	359.26	N02-Bha/* 39 Ari	1	180	N16-Vis	N02-Bha	False	-0.74	179.06	915.16	-0.74	0	
1056037.67	-1821-03-26	-1821	1	R1-vasanta	False	3.53	N03-Kri/* 17 Tau	183.80	N17-Anu/δ Sco	1	180	N03-Kri	N17-Anu	False	183.80	3.53	915.21	48.80	0	
1056952.88	-1819-09-26	-1819	4	R4-śarat	False	183.27	N17-Anu/δ Sco	3.91	N03-Kri/* 17 Tau	1	-179	N17-Anu	N03-Kri	False	3.91	183.27	178.10	3.91	0	
1057130.98	-1818-03-23	-1818	1	R1-vasanta	True	1.23	N03-Kri/* 17 Tau	181.34	N17-Anu/δ Sco	1	180	N03-Kri	N17-Anu	False	181.34	1.23	914.80	46.34	0	
1058045.78	-1816-09-23	-1816	4	R4-śarat	True	180.40	N16-Vis/α2 Lib	359.86	N02-Bha/* 39 Ari	1	179	N16-Vis	N02-Bha	False	-0.14	180.40	177.29	-0.14	0	
1058223.07	-1815-03-19	-1815	1	R1-vasanta	True	357.74	N02-Bha/* 39 Ari	178.13	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	178.13	-2.26	915.74	43.13	0	
1059138.81	-1813-09-21	-1813	4	R4-śarat	True	177.66	N16-Vis/α2 Lib	358.38	N02-Bha/* 39 Ari	1	180	N16-Vis	N02-Bha	False	-1.62	177.66	915.56	-1.62	0	
1060054.37	-1810-03-24	-1810	1	R1-vasanta	True	2.62	N03-Kri/* 17 Tau	182.69	N17-Anu/δ Sco	1	180	N03-Kri	N17-Anu	False	182.69	2.62	914.75	47.69	0	
1060969.12	-1808-09-24	-1808	4	R4-śarat	True	181.82	N17-Anu/δ Sco	1.73	N03-Kri/* 17 Tau	1	-180	N17-Anu	N03-Kri	False	1.73	181.82	177.78	1.73	0	
1061146.90	-1807-03-21	-1807	1	R1-vasanta	True	359.57	N02-Bha/* 39 Ari	180.35	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	180.35	-0.43	915.45	45.35	0	
1062062.35	-1805-09-22	-1805	4	R4-śarat	True	179.29	N16-Vis/α2 Lib	359.22	N02-Bha/* 39 Ari	1	179	N16-Vis	N02-Bha	False	-0.78	179.29	176.65	-0.78	0	
1062239.00	-1804-03-17	-1804	1	R1-vasanta	False	356.09	N02-Bha/* 39 Ari	176.09	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	176.09	-3.91	738.70	41.09	0	
1062977.70	-1802-03-26	-1802	1	R1-vasanta	False	3.96	N03-Kri/* 17 Tau	184.43	N17-Anu/δ Sco	1	180	N03-Kri	N17-Anu	False	184.43	3.96	914.79	49.43	0	
1063892.49	-1800-09-26	-1800	4	R4-śarat	False	183.28	N17-Anu/δ Sco	3.25	N03-Kri/* 17 Tau	1	-180	N17-Anu	N03-Kri	False	3.25	183.28	178.05	3.25	0	
1064070.54	-1799-03-24	-1799	1	R1-vasanta	True	1.19	N03-Kri/* 17 Tau	180.66	N16-Vis/α2 Lib	1	179	N03-Kri	N16-Vis	True	180.66	1.19	915.25	45.66	0	False
1064985.79	-1797-09-25	-1797	4	R4-śarat	True	180.81	N16-Vis/α2 Lib	0.63	N03-Kri/* 17 Tau	1	179	N16-Vis	N03-Kri	True	0.63	180.81	176.69	0.63	0	False
1065162.48	-1796-03-19	-1796	1	R1-vasanta	True	357.57	N02-Bha/* 39 Ari	177.35	N16-Vis/α2 Lib	1	-180	N02-Bha	N16-Vis	False	177.35	-2.43	915.64	42.35	0	
1066078.12	-1794-09-21	-1794	4	R4-śarat	True	177.36	N16-Vis/α2 Lib	357.66	N02-Bha/* 39 Ari	1	180	N16-Vis	N02-Bha	False	-2.34	177.36	916.08	-2.34	0	
1066994.20	-1791-03-25	-1791	1	R1-vasanta	True	2.85	N03-Kri/* 17 Tau	182.90	N17-Anu/δ Sco	1	180	N03-Kri	N17-Anu	False	182.90	2.85	914.94	47.90	0	
1067909.14	-1789-09-26	-1789	4	R4-śarat	True	182.24	N17-Anu/δ Sco	2.13	N03-Kri/* 17 Tau	1	-180	N17-Anu	N03-Kri	False	2.13	182.24	177.02	2.13	0	
1068086.16	-1788-03-21	-1788	1	R1-vasanta	True	359.24	N02-Bha/* 39 Ari	179.41	N16-Vis/α2 Lib	1	-179	N02-Bha	N16-Vis	False	179.41	-0.76	915.78	44.41	0	
